Reynolds_Number,Lambda_0,Lambda_1,L1_Norm_Laminar,L1_Norm_Sharded,Eigenvalue_Gap
2676121.7157594576,0.003119337,0.03686388244327997,1.4584114036542588,1.4584114036542588,0.03374454544327997
2678580.256609949,0.003119337,0.0368453465751177,1.45900942937689,1.45900942937689,0.0337260095751177
2681038.7974604396,0.003119337,0.03682680051400939,1.4596080438305314,1.4596080438305314,0.03370746351400939
2683497.338310931,0.003119337,0.03680824424312111,1.4602072483567623,1.4602072483567623,0.03368890724312111
2685955.8791614217,0.003119337,0.036789677745572534,1.4608070443015568,1.4608070443015568,0.033670340745572534
2688414.420011913,0.003119337,0.03677110100443675,1.461407433015302,1.461407433015302,0.03365176400443675
2690872.9608624037,0.003119337,0.03675251400274015,1.4620084158528177,1.4620084158528177,0.03363317700274015
2693331.501712895,0.003119337,0.03673391672346215,1.4626099941733763,1.4626099941733763,0.03361457972346215
2695790.042563386,0.003119337,0.03671530914953507,1.4632121693407227,1.4632121693407227,0.033595972149535074
2698248.5834138766,0.003119337,0.03669669126384396,1.4638149427230942,1.4638149427230942,0.03357735426384396
2700707.124264368,0.003119337,0.036678063049226356,1.4644183156932402,1.4644183156932402,0.033558726049226356
2703165.6651148587,0.003119337,0.03665942448847217,1.465022289628442,1.465022289628442,0.03354008748847217
2705624.20596535,0.003119337,0.03664077556432344,1.4656268659105338,1.4656268659105338,0.03352143856432344
2708082.7468158407,0.003119337,0.036622116259474195,1.4662320459259228,1.4662320459259228,0.033502779259474195
2710541.287666332,0.003119337,0.03660344655657024,1.4668378310656096,1.4668378310656096,0.03348410955657024
2712999.828516823,0.003119337,0.036584766438208946,1.467444222725209,1.467444222725209,0.033465429438208946
2715458.3693673136,0.003119337,0.03656607588693912,1.468051222304969,1.468051222304969,0.03344673888693912
2717916.910217805,0.003119337,0.03654737488526077,1.4686588312097952,1.4686588312097952,0.03342803788526077
2720375.4510682956,0.003119337,0.03652866341562492,1.4692670508492671,1.4692670508492671,0.03340932641562492
2722833.991918787,0.003119337,0.036509941460433425,1.4698758826376634,1.4698758826376634,0.033390604460433425
2725292.5327692777,0.003119337,0.03649120900203879,1.4704853279939805,1.4704853279939805,0.03337187200203879
2727751.073619769,0.003119337,0.036472466022743934,1.4710953883419544,1.4710953883419544,0.033353129022743934
2730209.6144702598,0.003119337,0.03645371250480206,1.4717060651100822,1.4717060651100822,0.03333437550480206
2732668.1553207505,0.003119337,0.03643494843041639,1.472317359731644,1.472317359731644,0.03331561143041639
2735126.696171242,0.003119337,0.03641617378174002,1.472929273644724,1.472929273644724,0.03329683678174002
2737585.2370217326,0.003119337,0.03639738854087569,1.4735418082922322,1.4735418082922322,0.03327805154087569
2740043.777872224,0.003119337,0.0363785926898756,1.4741549651219266,1.4741549651219266,0.0332592556898756
2742502.3187227147,0.003119337,0.036359786210741214,1.474768745586435,1.474768745586435,0.033240449210741214
2744960.859573206,0.003119337,0.036340969085423044,1.4753831511432767,1.4753831511432767,0.033221632085423045
2747419.4004236967,0.003119337,0.036322141295820454,1.475998183254886,1.475998183254886,0.033202804295820454
2749877.941274188,0.003119337,0.036303302823781476,1.4766138433886336,1.4766138433886336,0.033183965823781476
2752336.482124679,0.003119337,0.03628445365110257,1.4772301330168487,1.4772301330168487,0.03316511665110257
2754795.02297517,0.003119337,0.03626559375952843,1.4778470536168427,1.4778470536168427,0.03314625675952843
2757253.563825661,0.003119337,0.03624672313075182,1.4784646066709308,1.4784646066709308,0.03312738613075182
2759712.1046761516,0.003119337,0.036227841746413296,1.4790827936664566,1.4790827936664566,0.033108504746413296
2762170.645526643,0.003119337,0.03620894958810105,1.4797016160958132,1.4797016160958132,0.03308961258810105
2764629.1863771337,0.003119337,0.03619004663735068,1.4803210754564673,1.4803210754564673,0.03307070963735068
2767087.727227625,0.003119337,0.03617113287564498,1.480941173250982,1.480941173250982,0.03305179587564498
2769546.268078116,0.003119337,0.03615220828441375,1.4815619109870417,1.4815619109870417,0.03303287128441375
2772004.808928607,0.003119337,0.03613327284503353,1.4821832901774732,1.4821832901774732,0.03301393584503353
