mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10,mode11,mode12
-0.029662016607347286,0.03759717714745556,-0.035755425758334,-0.04071668603653364,-0.005592225854787384,-0.02744839722636322,-0.04315994385403712,0.031893089647373314,-0.0016829346989683316,0.041280987231294745,0.041280987231294745,0.03290931641521713
-0.02956915147569282,0.037500039429589176,-0.035615676782202885,-0.0405544121676691,-0.005665095106658117,-0.027443725860298328,-0.04302180986398496,0.031853937524832454,-0.0015576156021664329,0.04110699242258286,0.04110699242258286,0.03276939538858232
-0.029465608363007958,0.037389111935085324,-0.035462830960439305,-0.04037645089403973,-0.005735772965898258,-0.027427640308024387,-0.04286578256923593,0.03180046005428867,-0.0014315960147098141,0.04091331544925891,0.04091331544925891,0.03261339389767785
-0.029351755686997244,0.037264855496543604,-0.03529734289967006,-0.04018332465758424,-0.005804296530199355,-0.02740045539084404,-0.042692408431761954,0.03173303854243751,-0.0013049486931279645,0.04070050867812786,0.04070050867812786,0.03244175488450105
-0.02922763999963833,0.03712732293793472,-0.035119279672402984,-0.03997511518975679,-0.005870641391064076,-0.02736218838005022,-0.04250176738174655,0.031651709814230024,-0.0011777294690545816,0.04046868092469369,0.04046868092469369,0.032254568070572844
-0.029093200952766657,0.03697643147062132,-0.03492858005732826,-0.03975175874917186,-0.005934761806926264,-0.027312757628348998,-0.04229378566027033,0.03155639716215581,-0.0010499899167169889,0.0402177968844358,0.0402177968844358,0.032051808675427354
-0.028948784184329043,0.036812614329764445,-0.034725670626291935,-0.039513747352364174,-0.0059966943026254,-0.027252463210417674,-0.042068981559403675,0.031447466092657056,-0.0009217972327715815,0.039948386856670154,0.039948386856670154,0.03183390306557405
-0.028794664347448165,0.036636215058691676,-0.03451089235851033,-0.03926147602935505,-0.006056462680165163,-0.027181541041073565,-0.04182777165056462,0.03132520817152889,-0.0007932139082920364,0.039660885607183574,0.039660885607183574,0.031601201774107454
-0.028630774977208145,0.036447143657778965,-0.03428417709046401,-0.03899487476077864,-0.006114020524904577,-0.027099907272668113,-0.0415700784114069,0.03118954670560283,-0.0006642911805402141,0.03935526063637011,0.03935526063637011,0.03135368331935191
-0.02845732255121657,0.03624565758700071,-0.034045783904822886,-0.03871424634019254,-0.0061693790474045135,-0.02700773688083514,-0.04129622245044858,0.031040704098679765,-0.0005350877139949485,0.03903185899133036,0.03903185899133036,0.031091628979107368
-0.028274742844906785,0.03603230672587877,-0.03379624604379182,-0.03842020574024693,-0.006222600247700289,-0.02690542429530412,-0.041006858552303856,0.030879155394439278,-0.00040566521644609633,0.03869134499447123,0.03869134499447123,0.03081557306127508
-0.02808310851762582,0.035807178881393224,-0.033535662044902645,-0.038112873987144275,-0.006273668790785286,-0.02679302135412215,-0.040702115830083756,0.03070498211891273,-0.00027607686755284433,0.03833388722783904,0.03833388722783904,0.030525655249387596
-0.027882474160741452,0.035570338994449224,-0.033264108985898176,-0.03779234820232522,-0.006322565495949325,-0.026670563746101463,-0.04038209874933234,0.030518248070987485,-0.00014637558132927995,0.03795963297907745,0.03795963297907745,0.03022199859186221
-0.027673292055613783,0.03532235949056445,-0.03298213855549762,-0.037459265223872454,-0.00636936141397058,-0.026538468544883283,-0.04004748931710569,0.030319454298660075,-1.6616452690810474e-05,0.03756927443770048,0.03756927443770048,0.029905160293759326
-0.027455854322699293,0.03506360904134225,-0.03269011078983926,-0.037114044341533654,-0.0064140934715240135,-0.026397002127338937,-0.039698738387412384,0.030108929152034006,0.00011314910527918343,0.03716328673569829,0.03716328673569829,0.02957552492804306
-0.027230160805544492,0.034794083507374986,-0.032388037317999205,-0.036756709520095736,-0.006456731983653285,-0.026246151931998793,-0.0393358750923073,0.02988668278191863,0.00024287061498871318,0.0367417507541016,0.0367417507541016,0.029233163509335566
-0.026996543657869517,0.03451420341697458,-0.032076325317813396,-0.03638773414441916,-0.00649732570070048,-0.026086226322772896,-0.03895941020913147,0.029653091780278376,0.00037249993388374886,0.0363051994604474,0.0363051994604474,0.028878507082238623
-0.026755480144484076,0.03422457531895648,-0.03175555385130367,-0.03600778672779259,-0.006535960270652495,-0.025917676083043382,-0.0385700645622321,0.029408694375686342,0.0005019935035483265,0.03585436167135199,0.03585436167135199,0.028512142626644664
-0.0265070623737369,0.033925313782115885,-0.03142584391930661,-0.03561701631134446,-0.006572630301728763,-0.02574058175337521,-0.038168003805401626,0.029153607790175555,0.000631304613586922,0.035389449124638414,0.035389449124638414,0.028134245973853132
-0.02625145423511655,0.033616625405405616,-0.031087401676083457,-0.0352156688158164,-0.006607348478392528,-0.02555509455766738,-0.03775349814946171,0.028888029892888047,0.0007603885403013148,0.034910771967950574,0.034910771967950574,0.027745071446385553
-0.025989188151189908,0.03329918897432485,-0.030740869558376707,-0.03480448464605868,-0.006640221046646806,-0.02536172577674903,-0.03732734873254915,0.028612565851455173,0.0008892122446765791,0.03441913222057966,0.03441913222057966,0.02734526448216094
-0.025720555418118036,0.032973375099061224,-0.030386603621114446,-0.034383879679723485,-0.0066712962553841515,-0.025160754401352643,-0.03689000982885461,0.02832755740520656,0.0010177393310668048,0.03391501012153794,0.03391501012153794,0.02693521480316573
-0.02544561924181464,0.03263926241266914,-0.03002468991702449,-0.033953964286961305,-0.006700565018382165,-0.02495223813073213,-0.036441608806173705,0.028033096759947505,0.0011459268232390987,0.03339858506362677,0.03339858506362677,0.026515073276970374
-0.02516481771894468,0.03229741052637571,-0.02965565696267994,-0.03351534955464727,-0.006728117030729337,-0.024736603021015328,-0.035982811042801474,0.02772969058369156,0.0012737486432203868,0.03287053096801389,0.03287053096801389,0.02608538361625152
-0.024878642196227617,0.03194844803752665,-0.02928009501462482,-0.0330687160477266,-0.006754059295461825,-0.02451432995357286,-0.03551435745165289,0.02741790579813493,0.0014011855962230892,0.03233158895350082,0.03233158895350082,0.025646742780095957
-0.024587196363526152,0.031592506449259435,-0.02889813686560759,-0.03261422721898904,-0.006778397164388488,-0.024285520527401933,-0.03503643451825623,0.027097883532074957,0.0015282015747315283,0.031781992868543094,0.031781992868543094,0.02519934517868256
-0.02429074275390013,0.031229921518864518,-0.028510101952457585,-0.032152257376406854,-0.006801180212387002,-0.024050434080224097,-0.03454945580056059,0.026769941230175818,0.0016547708980158761,0.031222183368589985,0.031222183368589985,0.024743549362538926
-0.023989864932732297,0.030861442136236622,-0.02811668593599562,-0.03168360499652681,-0.006822549700525653,-0.023809649383834067,-0.03405429130922616,0.02643475132537865,0.001780892214251946,0.03065301283127391,0.03065301283127391,0.02428004017346027
-0.02368483571316508,0.03048741830889104,-0.02771821858686668,-0.03120865541513884,-0.006842563188604716,-0.023563439861952848,-0.03355136783813509,0.02609264479678581,0.0019065475619862023,0.030074930470544624,0.030074930470544624,0.023809182751980237
-0.02337577616295158,0.030108005127275496,-0.027314851403380455,-0.03072759300386862,-0.00686123642590447,-0.023311929544390927,-0.03304089670223968,0.02574378638093142,0.002031709560184815,0.02948819105927205,0.02948819105927205,0.023331188242280778
-0.02306320771252856,0.029723873526561348,-0.026907203533877388,-0.030241128280251335,-0.006878703368189692,-0.02305564256929051,-0.032523655425416416,0.02538878268410152,0.002156386570436337,0.028893554923799896,0.028893554923799896,0.02284666787397905
-0.02274760962856992,0.02933564091618724,-0.02649584327132048,-0.029749913677409034,-0.006895089894098955,-0.022795063656035824,-0.03200035968634096,0.025028194392198663,0.0022805892552359716,0.028291722947769098,0.028291722947769098,0.02235618545824972
-0.022429089583437638,0.02894344625212163,-0.026080904496402556,-0.02925411294618794,-0.006910413500371542,-0.022530307665700716,-0.031471200047474425,0.02466217367446553,0.0024042969330135876,0.027682927368110552,0.027682927368110552,0.02185993406630718
-0.022107996105844897,0.02854773946255248,-0.02566280094943049,-0.02875420373665969,-0.006924766600923547,-0.02226173211603249,-0.03093670510126799,0.02429113821759501,0.002527515727609714,0.027067697701795238,0.027067697701795238,0.021358341563422027
-0.02178493616255309,0.028149304759404692,-0.02524224516264941,-0.02825099777605937,-0.006938325757329886,-0.021989956628836245,-0.030397763262827768,0.023915789891913296,0.00265028576415851,0.026446874968451297,0.026446874968451297,0.020852081298781366
-0.021460149000255037,0.027748452226536848,-0.024819521242371596,-0.02774482575200407,-0.006951156461076713,-0.02171523276180801,-0.02985474573867119,0.0235364264420258,0.0027726108550640122,0.025820843010370638,0.025820843010370638,0.020341465409893043
-0.02113380803400962,0.02734540722764177,-0.024394836277322873,-0.027235931715628717,-0.006963305195014364,-0.021437746769005124,-0.029307930762117396,0.023153273508591553,0.0028944895416162138,0.025189902806318144,0.025189902806318144,0.019826740522017664
-0.020806497003298452,0.02694092634574771,-0.02396887036113015,-0.026725087430052055,-0.006974955316290569,-0.02115810211233579,-0.02875816463720777,0.02276700641426673,0.0030159789136240647,0.02455484190083669,0.02455484190083669,0.019308536079886612
-0.020478661152106167,0.026535587882653252,-0.023542141469962193,-0.026212882074583263,-0.006986250213221617,-0.02087676444075366,-0.02820609736064745,0.02237814787063496,0.0031371249925208704,0.02391627190597387,0.02391627190597387,0.01878734227379062
-0.020150406904580316,0.02612953192695073,-0.023114776025628028,-0.025699467374252882,-0.006997222795888486,-0.02059385632912705,-0.02765190830008557,0.021986849398586257,0.0032579290252185812,0.02327439871007825,0.02327439871007825,0.01826332984371084
-0.019822158815886278,0.02572331129264248,-0.022687264902867786,-0.025185399932388212,-0.007008017655886238,-0.020309826103258943,-0.02709621254744977,0.02159360959209426,0.003378445398246901,0.022629793594874506,0.022629793594874506,0.017736956123393717
-0.019494525303809004,0.025317718216785252,-0.02226030726968959,-0.024671465969420603,-0.007018849657341599,-0.02002531272828784,-0.02653987220481455,0.021199126072037614,0.003498767185078427,0.021983226932651184,0.021983226932651184,0.017208833673119504
-0.01916770169471178,0.024913009668911437,-0.021834127347382846,-0.024157922814252417,-0.007029792840726156,-0.019740534051799662,-0.025983180253770145,0.020803645011278144,0.0036189243348080337,0.02133498648466241,0.02133498648466241,0.016679195953640077
-0.01884191246626941,0.024509480919836603,-0.021408981418060743,-0.023645062364384753,-0.007040934686755908,-0.019455739016601994,-0.02542646677082072,0.020407443392880927,0.003738956139024003,0.02068538657989943,0.02068538657989943,0.01614829674983262
-0.01851779057161223,0.024107959072016703,-0.020985588512877205,-0.023133686493749306,-0.007052518605013736,-0.019171599585896048,-0.024870610089343343,0.020011239525393718,0.0038589875311723404,0.020035182792510348,0.020035182792510348,0.01561673374949792
-0.018195732833080777,0.023708965203479683,-0.020564396172778433,-0.022624294663836975,-0.007064707376463548,-0.018888546712385282,-0.024316162958499105,0.01961549327324975,0.003979107170323207,0.019384854475276245,0.019384854475276245,0.015084887646480217
-0.017875844916418977,0.02331264193421274,-0.020145520224851766,-0.022117019207012714,-0.007077557010794903,-0.018606711309266673,-0.023763283137671336,0.0192203481976123,0.004099348761326784,0.01873455648700816,0.01873455648700816,0.01455288544453439
-0.01755862789586122,0.022919647842198416,-0.01972952117126711,-0.021612479825089573,-0.007091282202809873,-0.01832663647764024,-0.023212651804400235,0.01882637196520313,0.004219839645214684,0.018084852933624867,0.018084852933624867,0.014021171633100373
-0.01724468167046651,0.02253077173430901,-0.01931706693021781,-0.021111410842134117,-0.007106146069268176,-0.018048971324882576,-0.02266507258800873,0.018434234648005615,0.004340742712997132,0.017436389895286803,0.017436389895286803,0.013490252563296785
-0.016934154888622734,0.022146214363252828,-0.018908315417572107,-0.0206139853735694,-0.007122236350467734,-0.017773896132507374,-0.022120745725394863,0.01804411936079862,0.004462121911853883,0.016789332323702347,0.016789332323702347,0.01296026017632833
-0.01662733405681164,0.02176635723081156,-0.018503576942677062,-0.02012054129068556,-0.007139702220584584,-0.017501736769845847,-0.02158004779856385,0.01765635420831117,0.004584082274435995,0.016143973166490595,0.016143973166490595,0.012431424463088491
-0.016324906963735713,0.021392107980486075,-0.018103605727508118,-0.01963189682741575,-0.007158871218580646,-0.017233243224347248,-0.021043869909408684,0.017271690342197756,0.004706847817505853,0.015500980127572277,0.015500980127572277,0.011904262653124267
-0.01602721979806325,0.021023928556639353,-0.01770877125461378,-0.019148447842683155,-0.007179934774300451,-0.01696880907216976,-0.020512649029439292,0.016890511014249664,0.004830562960211584,0.014860663566279712,0.014860663566279712,0.011379014482588361
-0.01573439039571813,0.020661982444523958,-0.017319187193949422,-0.018670310443971914,-0.00720298997140545,-0.01670858829418326,-0.01998652146306885,0.016512954594090846,0.004955314228121643,0.014223102323612149,0.014223102323612149,0.010855740543725954
-0.015447023288321704,0.02030707273752282,-0.016935501154816564,-0.018198174649540606,-0.007228360582363376,-0.01645325248888169,-0.019466237215696718,0.016139667689872284,0.005081346719992113,0.013588804885660064,0.013588804885660064,0.010334828373966223
-0.015165723176962569,0.01996000467698095,-0.016558354818101167,-0.017732718619358934,-0.0072563844124231445,-0.016203477357100884,-0.018952531934392933,0.01577128983671718,0.005208924757347126,0.012958245417146423,0.012958245417146423,0.009816635964408982
-0.014890602329732633,0.019620937411023553,-0.016187845754156594,-0.017274031960215996,-0.007287178328646224,-0.01595941647715805,-0.018445510375234224,0.015407940635015785,0.005338163652331767,0.012331440794414391,0.012331440794414391,0.009301171130521813
-0.01462205179241672,0.019290398005968153,-0.01582437242423469,-0.016822523249024612,-0.007321000315378617,-0.01572152303766365,-0.01794561699566415,0.015050024855550539,0.005469284985584691,0.011708626062654477,0.011708626062654477,0.008788604929589956
-0.014360863605453928,0.01896944403893946,-0.015468762257174218,-0.016379052430273253,-0.007358320315591537,-0.015490684106749246,-0.01745377611258338,0.014698353469489646,0.005602675575361901,0.011090328819758119,0.011090328819758119,0.008279324903149041
-0.014107353097523059,0.01865850626321423,-0.015121319861487325,-0.01594391724690018,-0.007399385115779451,-0.015267278097180032,-0.016970310104629398,0.014353237905737897,0.005738565094396669,0.01047665558733555,0.01047665558733555,0.007773398236665363
-0.013861693976249381,0.01835782950275407,-0.01478219324905455,-0.015517245748882977,-0.007444377813138865,-0.015051532478566942,-0.016495358987753197,0.014014838865027137,0.005877139945126892,0.009867580153875073,0.009867580153875073,0.007270790412623176
-0.013624693031999322,0.01806849794920876,-0.014452202087032025,-0.015099867639267272,-0.0074938290011054036,-0.014844363498575566,-0.01602980722826268,0.013683951930148182,0.006018865006693103,0.009263506867026487,0.009263506867026487,0.006771781737310698
-0.013397027738395854,0.017791427547716447,-0.01413201808484018,-0.014692447833972002,-0.00754822234032167,-0.014646552514403211,-0.015574360777028383,0.013361228839750371,0.006164180922576616,0.008664690772572783,0.008664690772572783,0.0062765354898755305
-0.013178813296848692,0.017526790434591388,-0.013821710044292827,-0.014295015062428994,-0.007607746502674196,-0.014458271316704026,-0.0151290477911624,0.01304674753043781,0.006313299170591578,0.008070967433051572,0.008070967433051572,0.005784903566365717
-0.012970685738070312,0.017275452268562738,-0.013521889616485887,-0.013908156050478291,-0.007672897975121447,-0.014280264062688345,-0.014694485397920998,0.01274109606903965,0.006466690167150735,0.007482471674475319,0.007482471674475319,0.005296949622624624
-0.01277372378931627,0.017038871246029416,-0.013233619940711617,-0.013532912150469381,-0.0077444573113123255,-0.014113767283465832,-0.014271767358749795,0.012445283706488923,0.006625074957291185,0.006899536513529427,0.006899536513529427,0.004812869005686335
-0.012588287484458944,0.016817551687374917,-0.012957203421744662,-0.013169531045762474,-0.007822805349800717,-0.013959231918128702,-0.013861144638484263,0.012159597975291857,0.006788850519821008,0.006322014789732742,0.006322014789732742,0.004332507274379354
-0.012414757947447647,0.016612028060842776,-0.012692956992072324,-0.012818267965924453,-0.007908351590673431,-0.013817135168661824,-0.01346287313171599,0.011884336180049877,0.006958445891786231,0.005749728809658584,0.005749728809658584,0.003855682012093586
-0.012254525730483763,0.016424187634477668,-0.012442221983063348,-0.01248040491219761,-0.00800216510432398,-0.013689080722494872,-0.013078283893051837,0.011620750612692637,0.007134877859311092,0.0051829246519888555,0.0051829246519888555,0.003382486846584736
-0.012108615277232056,0.016255433489852582,-0.012205945878173358,-0.012156806800606672,-0.0081051249896646,-0.013576274520618064,-0.012708262533103212,0.011369716512342108,0.00731901614349591,0.0046215677866246405,0.0046215677866246405,0.0029128064056482775
-0.011977294020840499,0.0161061574646218,-0.011984295582634391,-0.01184754346321686,-0.008217642083449037,-0.013479081949775523,-0.012352856531880434,0.011131373971558318,0.0075113243525202975,0.004065235381194791,0.004065235381194791,0.0024462580003033587
-0.01186212163852438,0.015978490791541858,-0.011778724408641751,-0.01155394952120576,-0.008341027715786384,-0.01339932453418193,-0.012013428916441,0.010907053509003933,0.0077130945002011715,0.0035139056801332014,0.0035139056801332014,0.0019826908342205907
-0.011765456204817715,0.015875647724008977,-0.01159145223499824,-0.011278084735842013,-0.008477212381622851,-0.013339738172596418,-0.011692086057653345,0.010698783549900384,0.007926215013935336,0.002967644744121508,0.002967644744121508,0.0015219600558885793
-0.01168808901508284,0.015798739719299862,-0.011423116299242848,-0.011020428885808618,-0.008627083858266358,-0.01330130133449421,-0.011389280447906625,0.010507114307262526,0.008151634201390482,0.002425902230503254,0.002425902230503254,0.0010635284252248029
-0.011631823838940198,0.015750250817068524,-0.011275328503307149,-0.010782386359962747,-0.008792309164988252,-0.01328615022581173,-0.01110641331606704,0.010333483972610705,0.008391048342645108,0.0018882540200820942,0.0018882540200820942,0.000606879089440152
-0.01160331929804357,0.015739247553739344,-0.011154376019245897,-0.010569800035073355,-0.008978292287419932,-0.013301979991313133,-0.01084944431030076,0.010183600085441025,0.008649745195259913,0.001354890118925417,0.001354890118925417,0.00015159948809050853
-0.011609212417131405,0.015774798768702213,-0.011066416608994266,-0.01038827584291662,-0.009190660479182875,-0.01335651417929564,-0.010624043648235758,0.01006300287105541,0.008933317558997997,0.0008253832957546986,0.0008253832957546986,-0.00030325034837746086
-0.011647915162176932,0.015854828030841744,-0.011009659663333678,-0.010235843673265577,-0.009428766811282683,-0.013448064318177137,-0.010428086228078956,0.00996995383810684,0.009241345510804652,0.00029811201266632736,0.00029811201266632736,-0.0007589179220276387
-0.011711708855793937,0.015968905646303835,-0.010976546038272252,-0.010105197578822656,-0.009686941427876745,-0.013567846267945294,-0.010254020713800478,0.009897497885251091,0.009568461591940912,-0.00022855218599368148,-0.00022855218599368148,-0.0012161219386776848
-0.011795540104578523,0.016110198929070722,-0.010962139645362582,-0.009991580709638253,-0.00996144042668593,-0.013710098007968219,-0.010096936943725043,0.009841098627990466,0.009911100573599691,-0.0007555805174218293,-0.0007555805174218293,-0.0016752490118482678
-0.01189855332160428,0.01627758424375228,-0.010965487502337607,-0.009893955370297365,-0.010251882715801519,-0.013873893956498082,-0.009955719618562895,0.009799831085985079,0.010268978905803883,-0.0012837486577722435,-0.0012837486577722435,-0.00213688327641051
-0.012019392901637976,0.016469249004442982,-0.010985191346650262,-0.009810898792782026,-0.010557420811594546,-0.014057715516512526,-0.009828872402741006,0.009772377336258003,0.01064133233867801,-0.0018136890278596476,-0.0018136890278596476,-0.002601442076985533
-0.01215565010326343,0.016681930515954665,-0.011018913621869537,-0.00974017475188893,-0.010876229840208581,-0.014258799042416682,-0.009714094406839536,0.009756593055119216,0.011026392883566804,-0.002345742426269387,-0.002345742426269387,-0.0030690006832453155
-0.01230636799036269,0.01691434706199007,-0.01106567147714555,-0.009680787514582748,-0.011207697951909701,-0.014476063926937215,-0.009610340287827236,0.00975155103432999,0.011423593771135181,-0.0028803103251934256,-0.0028803103251934256,-0.003539812521343991
-0.01247120533536273,0.017166058165194044,-0.011125052180359009,-0.009632258488009629,-0.011551736894859044,-0.014709144431705993,-0.009517085811066901,0.009756833258650777,0.01183288914313107,-0.00341784392134979,-0.00341784392134979,-0.0040142269414529695
-0.012648816540195314,0.017435238483037088,-0.011195754406693298,-0.009593347884059494,-0.011907310981681959,-0.0149564850814051,-0.009433057909217727,0.009771244633455547,0.012253256163353899,-0.003958476079753005,-0.003958476079753005,-0.004492232775152883
-0.0128380976975039,0.017720389551940424,-0.011276711990689074,-0.00956304162605392,-0.012273564825373232,-0.015216805249190233,-0.009357216191828045,0.00979380533674827,0.012683842537739949,-0.004502294525720874,-0.004502294525720874,-0.004973801017846113
-0.013038866891766768,0.018021280428420584,-0.011367685905099782,-0.00954104694060275,-0.012650486051737622,-0.015489908234025298,-0.009289234966881955,0.009824262184000364,0.013124655115648389,-0.0050496119529832035,-0.0050496119529832035,-0.005459175424601668
-0.013250482841841112,0.018337043739184045,-0.011468041237343369,-0.009526743999514123,-0.01303760577155667,-0.015775048198146985,-0.009228472269456792,0.009862021187397598,0.013575222958554267,-0.005600535784534143,-0.005600535784534143,-0.005948383710564857
-0.013471870294308214,0.018666208439404718,-0.011576777838078948,-0.00951922162637041,-0.013434004881246556,-0.016070957023327014,-0.009174009402903666,0.009906179105144563,0.01403459900490408,-0.006154930607697938,-0.006154930607697938,-0.006441207709852776
-0.013702673144592448,0.019008295477774412,-0.011693528869725156,-0.009518107483503476,-0.01383944760817749,-0.016377217146909984,-0.009125455512944013,0.009956382687223424,0.014502540258254315,-0.0067129027305441865,-0.0067129027305441865,-0.006937698664030176
-0.013942668680675238,0.019363008967002694,-0.011818047445168692,-0.009523134075135583,-0.014253819040055196,-0.016693566858080707,-0.009082523584386392,0.01001238354404287,0.014978925864634849,-0.007274588321713238,-0.007274588321713238,-0.0074379447939173495
-0.014191003787984212,0.01972917616075338,-0.011949556691519748,-0.009533611979146156,-0.014676349762725636,-0.017018986845388707,-0.009044526550667857,0.010073486032413238,0.015462943715670335,-0.007839768979381002,-0.007839768979381002,-0.007941675869417021
-0.014447074696703727,0.020105967753867412,-0.012087500918301455,-0.009549041788300754,-0.015106503607885837,-0.017352751695367454,-0.009010964289281807,0.010139187260606801,0.015954020697459888,-0.008408300634423518,-0.008408300634423518,-0.00844870689489735
-0.014710787171942769,0.020493261240320016,-0.012231758775291333,-0.009569276966905745,-0.015544259507005264,-0.01769474420946683,-0.00898167450230673,0.010209353120882848,0.016452122782032695,-0.008980290210176465,-0.008980290210176465,-0.008959111812096916
-0.0149816136868963,0.02089032971260355,-0.012381851002287529,-0.009593893809645882,-0.015989132947464152,-0.018044324229004878,-0.008956236056912112,0.010283551599195433,0.0169567233319137,-0.009555565755282191,-0.009555565755282191,-0.009472688222930133
-0.015258804327915423,0.021296134264430805,-0.012537121167437184,-0.009622339489957766,-0.01644038750847545,-0.018400580690150475,-0.008934111439527985,0.010361207354797007,0.017467024645184372,-0.010133775923521642,-0.010133775923521642,-0.009989060959878655
-0.015542156435825771,0.021710397416180457,-0.012697370944887177,-0.009654423307718214,-0.016897858061920196,-0.01876325902814404,-0.008915104863056383,0.010442128927662149,0.017982831505122938,-0.010714885498002794,-0.010714885498002794,-0.010508172702491199
-0.015831433574074308,0.022132793611613962,-0.012862377349799487,-0.0096899394516655,-0.01736133611668062,-0.019132062251603243,-0.00889900844180475,0.010526106100162832,0.0185039005423217,-0.011298818860675382,-0.011298818860675382,-0.01102992857675015
-0.016125921180166786,0.022562327934704515,-0.013031532046748628,-0.009728395687936838,-0.01783008189590083,-0.01950611393946867,-0.008885353269616652,0.0106126150198351,0.019029420151974872,-0.011885141215083963,-0.011885141215083963,-0.011553885194138124
-0.016425193568422918,0.02299840771749157,-0.013204467265284377,-0.009769488407516925,-0.018303659788741655,-0.019884884551643854,-0.008873847644471588,0.010701332560849494,0.01955890002810323,-0.012473591358665471,-0.012473591358665471,-0.012079772659287764
-0.016729154058444495,0.02344089976370689,-0.013381084065761386,-0.009813118426666736,-0.0187819914482241,-0.020268241173838,-0.008864388576554545,0.01079215634353935,0.02009222949680627,-0.013064133785422464,-0.013064133785422464,-0.0126075424480849
-0.017037278498450992,0.023889071440570713,-0.013560943046186245,-0.00985893872526709,-0.019264515231771823,-0.020655532071211874,-0.008856650178115906,0.010884710140204876,0.020628779808195847,-0.013656390480334082,-0.013656390480334082,-0.01313681640272197
-0.017348951215605514,0.02434206052672447,-0.013743536691839598,-0.00990655887977481,-0.019750555960957265,-0.0210459930150478,-0.008850271027768865,0.010978566451278645,0.021167798654124582,-0.014249884186375662,-0.014249884186375662,-0.01366712381119528
-0.017664024598646244,0.024799660184367852,-0.013928733467921117,-0.00995586622997101,-0.02023996042655851,-0.021439426120064525,-0.008845141732060604,0.011073602022320444,0.02170909123384828,-0.014844494104022705,-0.014844494104022705,-0.01419833897187656
-0.01798221301357384,0.025261469358544775,-0.01411629451969779,-0.010006673374268858,-0.020732413926022614,-0.021835465304693713,-0.008841087611751354,0.011169609280193083,0.02225228874369493,-0.015439974867415857,-0.015439974867415857,-0.0147302179327056
-0.018302852505041777,0.025726554884023103,-0.014305686420633016,-0.010058587266035417,-0.02122716044992961,-0.02223328434511225,-0.008837754147528484,0.011266149381091451,0.022796547792630385,-0.01603574314229798,-0.01603574314229798,-0.015262195713215175
-0.018625609470700757,0.026194446736762477,-0.01449663882735578,-0.010111406292513666,-0.02172381712674729,-0.022632457336530465,-0.008834958880266532,0.011362994682452764,0.023341424401009534,-0.016631479451019514,-0.016631479451019514,-0.015793961257084155
-0.018950358084244237,0.0266649664839385,-0.014689045574264085,-0.010165046627500852,-0.022222238341091764,-0.023032810319931468,-0.008832624242643016,0.011460048264311915,0.02388672885113579,-0.0172270369088818,-0.0172270369088818,-0.01632536880935259
-0.019276549263183257,0.02713733985552479,-0.014882473435279205,-0.010219199471044592,-0.02272177997206739,-0.023433654591474673,-0.008830478004242266,0.01155695885328039,0.02443173525431401,-0.017821878394100963,-0.017821878394100963,-0.016855903385538787
-0.019603647891276367,0.027610811400717233,-0.015076503549116908,-0.010273570705193039,-0.023221807181515747,-0.023834317998133583,-0.008828263610727962,0.011653389532525949,0.024975727114874127,-0.01841546149287666,-0.01841546149287666,-0.017385046984186362
-0.019931530787835786,0.028085205097707,-0.015271037191251733,-0.010328088867621286,-0.023722166499466988,-0.024234628961798513,-0.008825918671852364,0.011749253919441958,0.025518505288836323,-0.019007614113237536,-0.019007614113237536,-0.017912633043898684
-0.020259856407741025,0.028560037041091335,-0.015465809125290312,-0.010382570959583661,-0.024222442968634534,-0.024634150330994656,-0.008823286173527348,0.011844338288820533,0.02605958932274549,-0.019597952035606863,-0.019597952035606863,-0.018438295559723834
-0.020587991695493454,0.029034411950110684,-0.015660333566433943,-0.01043668863141744,-0.02472186924897863,-0.025032090483240278,-0.00882008732607,0.011938261967025868,0.02659811963566467,-0.02018579947146184,-0.02018579947146184,-0.01896139530880881
-0.020915669965258038,0.029507950484677043,-0.01585440689105579,-0.010490306355057386,-0.025220111278808962,-0.025428103371343526,-0.008816209404763655,0.012030862895644326,0.0271337028988497,-0.020770823264196003,-0.020770823264196003,-0.019481616808077397
-0.021242730461779734,0.02998042247147938,-0.01604790716733165,-0.010543344583097547,-0.025716960123061985,-0.025821971911516323,-0.00881158801391455,0.012122042530846543,0.027666080660182557,-0.021352789160669145,-0.021352789160669145,-0.01999873813224458
-0.02156860082033939,0.030451016673628713,-0.016240402303876363,-0.01059552110009333,-0.026211707111647477,-0.0262129788835654,-0.00880599013066286,0.012211468996796584,0.02819445717157648,-0.021931045863514038,-0.021931045863514038,-0.02051214723797797
-0.02189281703243161,0.030919074294606597,-0.01643154460878494,-0.010646612667380125,-0.026703770099726288,-0.02660053922115657,-0.008799234384767986,0.012298876989512183,0.028718173329889362,-0.0225050396818009,-0.0225050396818009,-0.021021324906913632
-0.022215272525073694,0.03138444094927596,-0.016621256834238173,-0.010696574318186923,-0.027192999038060325,-0.02698450268742833,-0.008791288824128274,0.012384206159337087,0.02923703538679517,-0.02307457505148777,-0.02307457505148777,-0.021526087645626944
-0.022535577283421204,0.03184656178246239,-0.016809250066748178,-0.010745225446176235,-0.027678896344728778,-0.02736437512017229,-0.008782010444508912,0.01246723912127479,0.02975047648167965,-0.023639160978104604,-0.023639160978104604,-0.02202597665648488
